Name1,Name2,Co-mentions,Average Sentiment
Joe Biden,Mitch McConnell,18,0.049310380866116
Joe Biden,Liz Cheney,12,0.0432580982086903
Joe Biden,Paul Gosar,12,-0.008572374301802
Joe Biden,Kari Lake,8,0.0380544975067015
Joe Biden,Marjorie Taylor Greene,20,0.052598977834156
Joe Biden,Emily Rainey,8,-0.0242280384277046
Joe Biden,J.D. Vance,6,0.128012507460937
Joe Biden,Chuck Morse,6,0.128012507460937
Joe Biden,Peter Thiel,6,0.128012507460937
Joe Biden,Sam Brown,6,0.128012507460937
Joe Biden,Jessica Cisneros,8,0.1379032591472179
Joe Biden,Eva Guzman,6,0.1340846329981466
Joe Biden,John Fetterman,6,0.128012507460937
Joe Biden,Vicky Hartzler,8,0.1279170042220763
Joe Biden,Josh Mandel,6,0.128012507460937
Joe Biden,David McCormick,6,0.128012507460937
Joe Biden,Mandela Barnes,6,0.128012507460937
Joe Biden,Kevin McCarthy,10,0.1271888419522941
Joe Biden,Eric Greitens,12,0.1031664360189402
Joe Biden,Mike Garcia,6,0.1182138260857242
Joe Biden,David Perdue,6,0.1409983141171258
Joe Biden,Devin Nunes,10,0.108342284368656
Joe Biden,Marjorie K. Eastman,6,0.128012507460937
Joe Biden,Val Demings,6,0.128012507460937
Joe Biden,Jim Lamon,6,0.128012507460937
Joe Biden,Kelly Tshibaka,6,0.1277481614919732
Joe Biden,George P. Bush,8,0.1379032591472179
Joe Biden,Adam Laxalt,6,0.128012507460937
Joe Biden,Alex Lasry,6,0.128012507460937
Joe Biden,Quaye Quartey,6,0.1182138260857242
Joe Biden,Mark Kelly,10,0.0970390641410032
Joe Biden,Blake Masters,6,0.128012507460937
Joe Biden,Eric Schmitt,6,0.128012507460937
Joe Biden,Glenn Youngkin,8,0.1003512127403215
Joe Biden,Doug Mastriano,8,0.1008762024234078
Joe Biden,Marco Rubio,6,0.128012507460937
Joe Biden,Greg Abbott,14,0.1021214833461872
Joe Biden,Kevin Smith,6,0.128012507460937
Joe Biden,Jon Ossoff,10,0.1055606046318916
Joe Biden,Lisa Murkowski,6,0.1277481614919732
Joe Biden,Tim Ryan,6,0.128012507460937
Joe Biden,Mark Finchem,6,0.1217965825153942
Joe Biden,Mark Brnovich,10,0.1063856684212034
Joe Biden,Richard Burr,6,0.128012507460937
Joe Biden,Maggie Hassan,6,0.128012507460937
Joe Biden,Sherrod Brown,6,0.128012507460937
Joe Biden,Madison Cawthorn,14,0.0902218899388523
Joe Biden,Josh Hawley,8,0.0655244590508063
Joe Biden,Mo Brooks,16,0.0555813217544005
Joe Biden,Mehmet Oz,6,0.128012507460937
Joe Biden,Raphael Warnock,18,0.1068945719825077
Joe Biden,Brad Raffensperger,8,0.1008762024234078
Joe Biden,Stacey Abrams,10,0.1141771524149167
Joe Biden,Louie Gohmert,6,0.1340846329981466
Joe Biden,Ted Budd,6,0.128012507460937
Joe Biden,Van Taylor,6,0.1340846329981466
Joe Biden,Chris Sununu,6,0.128012507460937
Joe Biden,Rudy Salas,6,0.1182138260857242
Joe Biden,Kamala Harris,20,0.0762481774322499
Joe Biden,Jeff Bartos,6,0.128012507460937
Joe Biden,Billy Long,6,0.128012507460937
Joe Biden,Kelly Loeffler,8,0.1229897548025477
Joe Biden,David Valadao,6,0.1182138260857242
Joe Biden,Tom Wolf,6,0.0823320102389575
Joe Biden,Elizabeth Warren,8,0.1326693578517065
Joe Biden,Catherine Cortez Masto,6,0.128012507460937
Joe Biden,Pat Toomey,6,0.128012507460937
Joe Biden,Andrew Cuomo,6,0.1385469356038004
Joe Biden,Henry Cuellar,8,0.1379032591472179
Joe Biden,Pat McCrory,6,0.128012507460937
Joe Biden,Carla Sands,6,0.128012507460937
Joe Biden,Lucas Kunce,6,0.128012507460937
Joe Biden,Alexandria Ocasio,5,0.1005344974057844
Joe Biden,Herschel Walker,6,0.128012507460937
Joe Biden,Matt Dolan,6,0.128012507460937
Joe Biden,Mark Walker,6,0.128012507460937
Joe Biden,Ron Johnson,8,0.1149554199364789
Joe Biden,Don Bolduc,6,0.128012507460937
Joe Biden,Maggie HassanDemocratic,6,0.128012507460937
Joe Biden,Katie Hobbs,8,0.1008762024234078
Joe Biden,Brian Kemp,12,0.0851392348198278
Joe Biden,Sean Parnell,6,0.128012507460937
Joe Biden,Ken Paxton,12,0.1147813110868074
Joe Biden,Cheri Beasley,6,0.128012507460937
Joe Biden,Conor Lamb,6,0.128012507460937
Joe Biden,Christy Smith,6,0.1182138260857242
Joe Biden,Rudy Giuliani,16,0.0768566612074725
Joe Biden,Jane Timken,6,0.128012507460937
Joe Biden,Ron DeSantis,24,0.0567651244343584
Joe Biden,Roy Blunt,12,0.1031664360189402
Joe Biden,Bill Clinton,6,0.0930632483961971
Joe Biden,Barack Obama's,6,0.1234410924938047
Joe Biden,George W. Bush,29,0.0668456403144902
Joe Biden,Hillary Clinton,14,0.0573340198876898
Joe Biden,Chris Cillizza,8,0.0986306672759723
Joe Biden,Barack Obama,48,0.0653953080487852
Joe Biden,Kyrsten Sinema,6,0.0914047978010823
Joe Biden,Doug Ducey,16,0.0710235291349012
Joe Biden,Ted Cruz,8,0.0762719730735462
Joe Biden,Jackie Speier,8,0.0772089285799934
Joe Biden,Mike Pence,14,0.0291168849664268
Joe Biden,Alexandria Ocasio-Cortez,7,0.1328521307943072
Joe Biden,Bernie Sanders,6,0.1775937178001845
Joe Biden,Joe Arpaio,6,0.1032778894100146
Joe Biden,Dan Crenshaw,6,0.0588881199605997
Joe Biden,George Bush,8,0.099884540465473
Joe Biden,Breonna Taylor,8,0.0799232733032074
Joe Biden,George Floyd,16,0.0833429586248374
Joe Biden,Michael Jackson,10,0.0762022608345838
Joe Biden,Jim Crow,12,0.0702500356933644
Joe Biden,Michael Flynn,12,0.0436175441968903
Joe Biden,Scott Bronstein,12,0.0549267623285771
Joe Biden,Yahya Abou-Ghazala,24,0.0453930072758582
Joe Biden,Doug Logan,16,0.0524909699787353
Joe Biden,Ron Watkins,8,0.0594574091155057
Joe Biden,Drew Griffin,12,0.0385123290029119
Joe Biden,Rick Hasen,8,0.0556645859664325
Joe Biden,Curt Devine,8,0.0428271774365654
Joe Biden,Sidney Powell,12,0.0520995267674244
Joe Biden,Audrey Ash,8,0.0777711447323088
Joe Biden,Bill Gates,8,0.0515286682911127
Joe Biden,Donald Trump's,10,0.0655193639144133
Joe Biden,Mike Lindell,8,0.0594903208371383
Joe Biden,Harri Hursti,8,0.0676310896078413
Joe Biden,Bin Laden,8,0.0100719457517337
Joe Biden,Osama bin Laden,12,0.0077952715399558
Joe Biden,bin Laden,8,0.0100719457517337
Joe Biden,Karen Fann,12,0.0453394900177794
Joe Biden,Christina Bobb,8,0.045524530841965
Joe Biden,K. Parker,8,0.0099411728424643
Joe Biden,MiamiToby Fried,7,0.0101937117237591
Joe Biden,MiamiFaydah Bushnaq,8,0.0099411728424643
Joe Biden,Daniella Levine Cava,8,0.0099411728424643
Joe Biden,Jill Biden,28,0.0667772370018224
Joe Biden,Udonis Haslem,8,0.0099411728424643
Joe Biden,Alan Cominsky,8,0.0099411728424643
Joe Biden,Maria Fernanda Martinez,8,0.0099411728424643
Joe Biden,MiamiAriana Hevia,8,0.0099411728424643
Joe Biden,Donna DiMaggio Berger,8,0.0099411728424643
Joe Biden,MiamiEliagne Sanchez,8,0.0099411728424643
Joe Biden,Cassandra Statton,8,0.0099411728424643
Joe Biden,Sean Wilt,8,0.0099411728424643
Joe Biden,Chaim Rosenberg,8,0.0099411728424643
Joe Biden,Frank Morabito,8,0.0099411728424643
Joe Biden,MiamiKarol Casper,7,0.0101937117237591
Joe Biden,Patrick Byrne,8,0.0411765852203352
Joe Biden,Jesus Christ,6,0.0509602453102453
Joe Biden,Ken Bennett,8,0.0411765852203352
Joe Biden,Antony Blinken,24,0.0524612815390609
Joe Biden,Mike Pompeo,8,0.1088562774851151
Joe Biden,Jen Psaki,26,0.0527470919760229
Joe Biden,LeBron James,14,0.1242298011356409
Joe Biden,Ali Alexander,12,0.0479205306697951
Joe Biden,Benjamin Naughton,12,0.023567834622585
Joe Biden,Anthony Fauci,6,0.0343675349154211
Joe Biden,Nelli Black,12,0.0292346091566364
Joe Biden,Charlie Kirk,6,0.05896004396358
Joe Biden,Melania Trump,6,0.0774829992248538
Joe Biden,Andy Biggs,8,0.0129904385332016
Joe Biden,William Barr,8,0.0455402521455153
Joe Biden,Ashli Babbitt,6,0.0185431401261247
Joe Biden,Brian Sicknick,8,0.024105088542327
Joe Biden,Yulia Navalnaya's,6,0.0464731527353382
Joe Biden,Alexey Navalny,18,0.0323425727077086
Joe Biden,Anna Chernova,12,0.0252282252270175
Joe Biden,Laura Smith-Spark,8,0.0854108694740406
Joe Biden,Boris Nemtsov,6,0.0352425551436295
Joe Biden,Jake Sullivan,10,0.0328007288020414
Joe Biden,Ursula von der Leyen,14,0.0756140485109271
Joe Biden,Justin Trudeau,12,0.1189610449288014
Joe Biden,Luke McGee,6,0.1184363378881038
Joe Biden,Boris Johnson,58,0.0750836725611645
Joe Biden,Steffen Seibert,6,0.0463205215337
Joe Biden,Emmanuel Macron,34,0.075466978885707
Joe Biden,Narendra Modi,8,0.1397812723496304
Joe Biden,Angela Merkel,34,0.0718970302378268
Joe Biden,Colin Kaepernick,6,0.0815172312239735
Joe Biden,Jacob Blake,6,0.1032675810209132
Joe Biden,George Floyd's,6,0.1093561662753051
Joe Biden,Greta Thunberg,6,0.109210011290822
Joe Biden,Boris Johnson's,10,0.0807322228403226
Joe Biden,Maegan Vazquez,6,0.1105247795209432
Joe Biden,Dmitry Peskov,26,0.0167317576536196
Joe Biden,Zahra Ullah,6,0.0236531311214282
Joe Biden,Martin Goillandeau,6,0.0761212770417809
Joe Biden,Prince Philip,24,0.1036918589930588
Joe Biden,Prince Charles,20,0.1100390922071657
Joe Biden,John Kerry,8,0.0989892677142219
Joe Biden,Prince Harry,26,0.1069536006937803
Joe Biden,Duchess of Sussex,6,0.0928202002856816
Joe Biden,Prince William,10,0.1077266882210566
Joe Biden,Oprah Winfrey,8,0.1073655074034586
Joe Biden,Meghan Markle,12,0.0985781535769033
Joe Biden,Princess Diana,12,0.1199083029822494
Joe Biden,Jeffrey Epstein,6,0.0832752463460835
Joe Biden,Donald Tusk,8,0.0782480750200745
Joe Biden,Elizabeth II,30,0.1009931187845842
Joe Biden,Irene Kasner,8,0.0782480750200745
Joe Biden,Helmut Kohl,8,0.0782480750200745
Joe Biden,Antti Rinne,8,0.0782480750200745
Joe Biden,Tedros Adhanom Ghebreyesus,8,0.0782480750200745
Joe Biden,Theresa May,14,0.071373282544248
Joe Biden,Ulrich Merkel,8,0.0782480750200745
Joe Biden,Angela Merkel's,8,0.0782480750200745
Joe Biden,Michelle Obama,12,0.0961091545299854
Joe Biden,Armin Laschet,12,0.0394411525803284
Joe Biden,CNNAngela Merkel,8,0.0782480750200745
Joe Biden,Joachim Sauer,8,0.0782480750200745
Joe Biden,Horst Kasner,8,0.0782480750200745
Joe Biden,Horst Seehofer,12,0.0498355016196014
Joe Biden,Karl Vick,8,0.0782480750200745
Joe Biden,Volker Bouffier,8,0.0782480750200745
Joe Biden,Dominic Raab,8,0.0211546300301101
Joe Biden,George VI,10,0.1075481832094736
Joe Biden,Queen Elizabeth's,6,0.1216421459415198
Joe Biden,Scott Morrison,26,0.0866090140439614
Joe Biden,Princess Charlotte,6,0.0967428321111994
Joe Biden,Prince Andrew,16,0.1101494766489166
Joe Biden,the Duke of Edinburgh,8,0.136169562167309
Joe Biden,Prince Edward,10,0.1104597106566197
Joe Biden,Prince Louis,7,0.0972270112041719
Joe Biden,Prince George,8,0.0975901455239013
Joe Biden,Prince Philip's,14,0.1108218900456529
Joe Biden,Queen Elizabeth II,7,0.0949462292052392
Joe Biden,Alexander Lukashenko,16,0.0145875574819047
Joe Biden,Angela Dewan,8,0.0703561018410197
Joe Biden,Matthew Chance,6,-0.0137000367932044
Joe Biden,Allie Malloy,6,-0.0147952088169479
Joe Biden,Mario Draghi,6,0.0911607485748382
Joe Biden,Olaf Scholz,6,0.0243966865762562
Joe Biden,von der Leyen,6,0.0542541631105879
Joe Biden,Danish Siddiqui,6,0.0244779314842258
Joe Biden,Lloyd Austin,6,0.0233953270753256
Joe Biden,John Kirby,8,0.0266482269082258
Joe Biden,Keith Pitt,6,0.0901951308410935
Joe Biden,Alok Sharma,8,0.0960161308638104
Joe Biden,Svetlana Tikhanovskaya,8,0.0118727363379769
Michael Strahan,CNNPete Davidson,7,0.0997728768926925
Michael Strahan,Jeff Bezos',7,0.0997728768926925
Michael Strahan,Pete Davidson,7,0.0997728768926925
Michael Strahan,William Shatner,7,0.0997728768926925
Michael Strahan,Kim Kardashian,7,0.0997728768926925
CNNPete Davidson,Jeff Bezos',7,0.0997728768926925
CNNPete Davidson,Pete Davidson,7,0.0997728768926925
CNNPete Davidson,William Shatner,7,0.0997728768926925
CNNPete Davidson,Kim Kardashian,7,0.0997728768926925
Jeff Bezos',Pete Davidson,7,0.0997728768926925
Jeff Bezos',William Shatner,11,0.0899573785614841
Jeff Bezos',Kim Kardashian,7,0.0997728768926925
Pete Davidson,William Shatner,7,0.0997728768926925
Pete Davidson,Kim Kardashian,9,0.1131626413256444
William Shatner,Kim Kardashian,7,0.0997728768926925
William Shatner,Elizabeth II,6,0.1042207446549906
Kim Kardashian,Kris Jenner,9,0.0592929292929293
Kim Kardashian,Khloe Kardashian,6,-0.031060606060606
Kim Kardashian,Kanye West,6,-0.031060606060606
Kim Kardashian,Tristan Thompson,6,-0.031060606060606
Kim Kardashian,Kylie Jenner's,6,-0.031060606060606
Kim Kardashian,Kourtney Kardashian,6,-0.031060606060606
Kim Kardashian,Kendall Jenner's,6,-0.031060606060606
Kim Kardashian,Travis Barker,6,-0.031060606060606
Kim Kardashian,Andrea Radrizzani,6,0.0884800015800691
Kim Kardashian,Khalida Popal,6,0.0884800015800691
Sumit Gupta,Siddharth Menon,6,0.0836517186517186
Sumit Gupta,Pritish Kumawat,6,0.0836517186517186
Sumit Gupta,Anirudh Rastogi,6,0.0836517186517186
Sumit Gupta,Nirmala Sitharaman,5,0.1200443815443815
Sumit Gupta,Swati Daga,6,0.0836517186517186
Siddharth Menon,Pritish Kumawat,6,0.0836517186517186
Siddharth Menon,Anirudh Rastogi,6,0.0836517186517186
Siddharth Menon,Swati Daga,6,0.0836517186517186
Pritish Kumawat,Anirudh Rastogi,6,0.0836517186517186
Pritish Kumawat,Swati Daga,6,0.0836517186517186
Anirudh Rastogi,Swati Daga,6,0.0836517186517186
Narendra Modi,Justin Trudeau,6,0.1358553277666473
Narendra Modi,Boris Johnson,8,0.1397812723496304
Narendra Modi,Prince Harry,6,0.1108905722553079
Narendra Modi,Elizabeth II,8,0.1210577057161259
Narendra Modi,Meghan Markle,6,0.1108905722553079
Narendra Modi,Prince Philip,8,0.1210577057161259
Narendra Modi,Prince Charles,6,0.112283496304247
Sergei B. Ivanov,Sergei S. Ivanov,6,0.0653692956528008
Sergei B. Ivanov,Paul Zimnisky,6,0.0653692956528008
Sergei B. Ivanov,Tiffany Stevens,6,0.0653692956528008
Sergei B. Ivanov,Martin Rapaport,6,0.0653692956528008
Sergei S. Ivanov,Paul Zimnisky,6,0.0653692956528008
Sergei S. Ivanov,Tiffany Stevens,6,0.0653692956528008
Sergei S. Ivanov,Martin Rapaport,6,0.0653692956528008
Paul Zimnisky,Tiffany Stevens,6,0.0653692956528008
Paul Zimnisky,Martin Rapaport,6,0.0653692956528008
Tiffany Stevens,Martin Rapaport,6,0.0653692956528008
Sampo Hietanen,Maria Kamargianni,6,0.083143547273982
Yi Chao,Jamie McMichael-Phillips,6,0.1760241641597573
Keri Althoff,Sanjay Gupta,6,0.0737685771019104
Keri Althoff,Deborah Fuller,6,0.0737685771019104
Keri Althoff,Anthony Fauci,6,0.0737685771019104
Sanjay Gupta,Deborah Fuller,6,0.0737685771019104
Sanjay Gupta,Anthony Fauci,6,0.0737685771019104
Sanjay Gupta,Andrea Kane,5,0.1488215750230358
Deborah Fuller,Anthony Fauci,6,0.0737685771019104
Anthony Fauci,Alex Jones,8,0.0373836003697663
Anthony Fauci,Ali Alexander,8,0.0373836003697663
Anthony Fauci,Scott Bronstein,8,0.0373836003697663
Anthony Fauci,Yahya Abou-Ghazala,8,0.0373836003697663
Anthony Fauci,Benjamin Naughton,8,0.0373836003697663
Anthony Fauci,Roger Stone,8,0.0373836003697663
Abraham Lincoln,George Washington,9,0.1065870455451659
Abraham Lincoln,John F. Kennedy,6,0.0594278531742919
Abraham Lincoln,Barack Obama,6,0.076155223177524
Abraham Lincoln,Bill Clinton,6,0.076155223177524
Abraham Lincoln,Martin Luther King Jr.,8,0.129623481498268
Salli Richardson Whitfield,Denée Benton,6,0.1262759170653907
Salli Richardson Whitfield,Erica Armstrong Dunbar,6,0.1262759170653907
Salli Richardson Whitfield,Julian Fellowes,6,0.1262759170653907
Salli Richardson Whitfield,John-John Williams IV,6,0.1262759170653907
Salli Richardson Whitfield,Armstrong Dunbar,6,0.1262759170653907
Salli Richardson Whitfield,van Rhijn,5,0.1262759170653907
Salli Richardson Whitfield,Peggy Scott,6,0.1262759170653907
Salli Richardson Whitfield,Richardson Whitfield's,6,0.1262759170653907
Salli Richardson Whitfield,John Douglas Thompson,6,0.1262759170653907
Salli Richardson Whitfield,Audra McDonald,6,0.1262759170653907
Denée Benton,Erica Armstrong Dunbar,6,0.1262759170653907
Denée Benton,Julian Fellowes,6,0.1262759170653907
Denée Benton,John-John Williams IV,6,0.1262759170653907
Denée Benton,Armstrong Dunbar,6,0.1262759170653907
Denée Benton,van Rhijn,5,0.1262759170653907
Denée Benton,Peggy Scott,8,0.1232019987021922
Denée Benton,Richardson Whitfield's,6,0.1262759170653907
Denée Benton,John Douglas Thompson,6,0.1262759170653907
Denée Benton,Audra McDonald,8,0.1232019987021922
Erica Armstrong Dunbar,Julian Fellowes,6,0.1262759170653907
Erica Armstrong Dunbar,John-John Williams IV,6,0.1262759170653907
Erica Armstrong Dunbar,Armstrong Dunbar,6,0.1262759170653907
Erica Armstrong Dunbar,van Rhijn,5,0.1262759170653907
Erica Armstrong Dunbar,Peggy Scott,6,0.1262759170653907
Erica Armstrong Dunbar,Richardson Whitfield's,6,0.1262759170653907
Erica Armstrong Dunbar,John Douglas Thompson,6,0.1262759170653907
Erica Armstrong Dunbar,Audra McDonald,6,0.1262759170653907
Julian Fellowes,John-John Williams IV,6,0.1262759170653907
Julian Fellowes,Armstrong Dunbar,6,0.1262759170653907
Julian Fellowes,van Rhijn,5,0.1262759170653907
Julian Fellowes,Peggy Scott,6,0.1262759170653907
Julian Fellowes,Richardson Whitfield's,6,0.1262759170653907
Julian Fellowes,John Douglas Thompson,6,0.1262759170653907
Julian Fellowes,Audra McDonald,6,0.1262759170653907
John-John Williams IV,Armstrong Dunbar,6,0.1262759170653907
John-John Williams IV,van Rhijn,5,0.1262759170653907
John-John Williams IV,Peggy Scott,6,0.1262759170653907
John-John Williams IV,Richardson Whitfield's,6,0.1262759170653907
John-John Williams IV,John Douglas Thompson,6,0.1262759170653907
John-John Williams IV,Audra McDonald,6,0.1262759170653907
Armstrong Dunbar,van Rhijn,5,0.1262759170653907
Armstrong Dunbar,Peggy Scott,6,0.1262759170653907
Armstrong Dunbar,Richardson Whitfield's,6,0.1262759170653907
Armstrong Dunbar,John Douglas Thompson,6,0.1262759170653907
Armstrong Dunbar,Audra McDonald,6,0.1262759170653907
van Rhijn,Peggy Scott,5,0.1262759170653907
van Rhijn,Richardson Whitfield's,5,0.1262759170653907
van Rhijn,John Douglas Thompson,5,0.1262759170653907
van Rhijn,Audra McDonald,5,0.1262759170653907
Peggy Scott,Richardson Whitfield's,6,0.1262759170653907
Peggy Scott,John Douglas Thompson,6,0.1262759170653907
Peggy Scott,Audra McDonald,8,0.1232019987021922
Richardson Whitfield's,John Douglas Thompson,6,0.1262759170653907
Richardson Whitfield's,Audra McDonald,6,0.1262759170653907
John Douglas Thompson,Audra McDonald,6,0.1262759170653907
Aya Elamroussi,Bob Saget,6,0.0238579403053087
Aya Elamroussi,Tina Burnside,6,0.0238579403053087
Aya Elamroussi,Bob Saget's,6,0.0238579403053087
Aya Elamroussi,Kelly Rizzo,6,0.0238579403053087
Aya Elamroussi,Amy Simonson,6,0.0238579403053087
Aya Elamroussi,Kate Conerlv,6,0.0238579403053087
Aya Elamroussi,Brian Bieber,6,0.0238579403053087
Aya Elamroussi,Vincent Chiu,6,0.0238579403053087
Bob Saget,Tina Burnside,6,0.0238579403053087
Bob Saget,Bob Saget's,6,0.0238579403053087
Bob Saget,Kelly Rizzo,6,0.0238579403053087
Bob Saget,Amy Simonson,6,0.0238579403053087
Bob Saget,Kate Conerlv,6,0.0238579403053087
Bob Saget,Brian Bieber,6,0.0238579403053087
Bob Saget,Vincent Chiu,6,0.0238579403053087
Bob Saget,Bob Odenkirk,6,0.2178891184573003
Bob Saget,CNNBob Odenkirk,5,0.2178891184573003
Tina Burnside,Bob Saget's,6,0.0238579403053087
Tina Burnside,Kelly Rizzo,6,0.0238579403053087
Tina Burnside,Amy Simonson,6,0.0238579403053087
Tina Burnside,Kate Conerlv,6,0.0238579403053087
Tina Burnside,Brian Bieber,6,0.0238579403053087
Tina Burnside,Vincent Chiu,6,0.0238579403053087
Bob Saget's,Kelly Rizzo,6,0.0238579403053087
Bob Saget's,Amy Simonson,6,0.0238579403053087
Bob Saget's,Kate Conerlv,6,0.0238579403053087
Bob Saget's,Brian Bieber,6,0.0238579403053087
Bob Saget's,Vincent Chiu,6,0.0238579403053087
Kelly Rizzo,Amy Simonson,6,0.0238579403053087
Kelly Rizzo,Kate Conerlv,6,0.0238579403053087
Kelly Rizzo,Brian Bieber,6,0.0238579403053087
Kelly Rizzo,Vincent Chiu,6,0.0238579403053087
Amy Simonson,Kate Conerlv,6,0.0238579403053087
Amy Simonson,Brian Bieber,6,0.0238579403053087
Amy Simonson,Vincent Chiu,6,0.0238579403053087
Kate Conerlv,Brian Bieber,6,0.0238579403053087
Kate Conerlv,Vincent Chiu,6,0.0238579403053087
Brian Bieber,Vincent Chiu,6,0.0238579403053087
