,Name1,Name2,Co-mentions,Average Sentiment
216132,Steven Gardiner,Delaney Schnell,8,0.4293812272159423
216133,Steven Gardiner,Hiromi Uehara,8,0.4293812272159423
216134,Steven Gardiner,Evangelia Platanioti,8,0.4293812272159423
216135,Steven Gardiner,Kajetan Duszynski,8,0.4293812272159423
216136,Steven Gardiner,Charlotte Worthington,8,0.4293812272159423
216137,Steven Gardiner,Sue Bird,8,0.4293812272159423
216138,Steven Gardiner,Carli Lloyd,8,0.4293812272159423
216139,Steven Gardiner,Megumi Murakami,8,0.4293812272159423
216140,Steven Gardiner,Esther Qin,8,0.4293812272159423
216141,Steven Gardiner,Anna Kiesenhofer,8,0.4293812272159423
216142,Steven Gardiner,Nijel Amos,8,0.4293812272159423
216143,Steven Gardiner,Gianmarco Tamberi,8,0.4293812272159423
216144,Steven Gardiner,Kang Youngmi,8,0.4293812272159423
216145,Steven Gardiner,Jessica Parratto,8,0.4293812272159423
216146,Steven Gardiner,Chase Kalisz,8,0.4293812272159423
216147,Steven Gardiner,Annika Schleu,8,0.4293812272159423
216148,Steven Gardiner,Endy Miyem,8,0.4293812272159423
216149,Steven Gardiner,Benjamin Proud,8,0.4293812272159423
216150,Steven Gardiner,Ryu Seungmin,8,0.4293812272159423
216151,Steven Gardiner,,8,0.4293812272159423
216152,Steven Gardiner,Yu Yiting,8,0.4293812272159423
216153,Steven Gardiner,Nafissatou Thiam,8,0.4293812272159423
216154,Steven Gardiner,Kristian Blummenfelt,8,0.4293812272159423
216155,Steven Gardiner,Kuo Hsingchun,8,0.4293812272159423
216156,Steven Gardiner,,8,0.4293812272159423
216157,Steven Gardiner,Allisha Gray,8,0.4293812272159423
216159,Steven Gardiner,Nesthy Petecio,8,0.4293812272159423
216160,Steven Gardiner,Eduard Trippel,8,0.4293812272159423
216161,Steven Gardiner,Ysaora Thibus,8,0.4293812272159423
216162,Steven Gardiner,Iakobi Kajaia,8,0.4293812272159423
216163,Steven Gardiner,Nicholas Kipkorir Kimeli,8,0.4293812272159423
216164,Steven Gardiner,Gable Steveson,8,0.4293812272159423
216165,Steven Gardiner,Alessandro Velotto,8,0.4293812272159423
216166,Steven Gardiner,Daniel Jervis,8,0.4293812272159423
216167,Steven Gardiner,Mercy Moim,8,0.4293812272159423
216168,Steven Gardiner,Miho Nonaka,8,0.4293812272159423
216170,Steven Gardiner,Sergey Ponomaryov,8,0.4293812272159423
216171,Steven Gardiner,Dani Alves,8,0.4293812272159423
216172,Steven Gardiner,Steffi Graf,8,0.4293812272159423
216173,Steven Gardiner,Mykhailo Romanchuk,8,0.4293812272159423
216174,Steven Gardiner,Alix Klineman,8,0.4293812272159423
216175,Steven Gardiner,Arisa Higashino,8,0.4293812272159423
216176,Steven Gardiner,Karen Khachanov,8,0.4293812272159423
216177,Steven Gardiner,,8,0.4293812272159423
216178,Steven Gardiner,Ferguson Rotich,8,0.4293812272159423
216179,Steven Gardiner,Annie Lazor,8,0.4293812272159423
216180,Steven Gardiner,Meg Harris,8,0.4293812272159423
216181,Steven Gardiner,Ariarne Titmus,8,0.4293812272159423
216182,Steven Gardiner,Marketa Vondrousova,8,0.4293812272159423
216183,Steven Gardiner,Rebeca Andrade,8,0.4293812272159423
216184,Steven Gardiner,Bowen Becker,8,0.4293812272159423
216185,Steven Gardiner,Armand Mondo Duplantis,8,0.4293812272159423
216186,Steven Gardiner,,8,0.4293812272159423
216187,Steven Gardiner,Raevyn Rogers,8,0.4293812272159423
216188,Steven Gardiner,Ryo Kiyuna,8,0.4293812272159423
216189,Steven Gardiner,Marcus Fernaldi Gideon,8,0.4293812272159423
216190,Steven Gardiner,David Belyavskiy,8,0.4293812272159423
216191,Steven Gardiner,Hou Zhihui,8,0.4293812272159423
216192,Steven Gardiner,Apriyani Rahayu,8,0.4293812272159423
216193,Steven Gardiner,Yuto Horigome,8,0.4293812272159423
216194,Steven Gardiner,Shi Zhiyong,8,0.4293812272159423
216195,Steven Gardiner,Lilia Akhaimova,8,0.4293812272159423
216196,Steven Gardiner,Kaylene Corbett,8,0.4293812272159423
216197,Steven Gardiner,Milan Aleksić,8,0.4293812272159423
216198,Steven Gardiner,Muhammad Shah Firdaus Sahrom,8,0.4293812272159423
216199,Steven Gardiner,Evangelia Papazoglou,8,0.4293812272159423
216200,Steven Gardiner,Suni Lee,8,0.4293812272159423
216201,Steven Gardiner,Angelina Melnikova,8,0.4293812272159423
216202,Steven Gardiner,Frazer Clarke,8,0.4293812272159423
216203,Steven Gardiner,Lukasz Przybytek,8,0.4293812272159423
216204,Steven Gardiner,Viktoria Listunova,8,0.4293812272159423
216205,Steven Gardiner,Jason Kenny,8,0.4293812272159423
216206,Steven Gardiner,Diana Taurasi,8,0.4293812272159423
216207,Steven Gardiner,Julia Sude,8,0.4293812272159423
216208,Steven Gardiner,Hayden Wilde,8,0.4293812272159423
216209,Steven Gardiner,Cristina Chirichella,8,0.4293812272159423
216210,Steven Gardiner,Sofya Velikaya,8,0.4293812272159423
216211,Steven Gardiner,Flora Pasztor,8,0.4293812272159423
216212,Steven Gardiner,Zhang Changning,8,0.4293812272159423
216213,Steven Gardiner,Alberto Gaitero Martin,8,0.4293812272159423
216214,Steven Gardiner,Jiri Prskavec,8,0.4293812272159423
216215,Steven Gardiner,Mickael Mawem,8,0.4293812272159423
216216,Steven Gardiner,Ana Paula Rodrigues Belo,8,0.4293812272159423
216217,Steven Gardiner,Huang Dongping,8,0.4293812272159423
216218,Steven Gardiner,Gregorio Paltrinieri,8,0.4293812272159423
216219,Steven Gardiner,Luis Javier Mosquera Lozano,8,0.4293812272159423
216220,Steven Gardiner,OlympicsJill Biden,6,0.4313369744630473
216221,Steven Gardiner,Florian Wellbrock,8,0.4293812272159423
216222,Steven Gardiner,Atsunori Inaba,8,0.4293812272159423
216223,Steven Gardiner,Gustavo Nunez,8,0.4293812272159423
216224,Steven Gardiner,Mohamed Hammed,8,0.4293812272159423
216225,Steven Gardiner,Firdovsi Farzaliyev,8,0.4293812272159423
216227,Steven Gardiner,Yang Qian,8,0.4293812272159423
216228,Steven Gardiner,Tomokazu Harimoto,8,0.4293812272159423
216229,Steven Gardiner,Nikola Dedović,8,0.4293812272159423
216230,Steven Gardiner,Lorenzo Zazzeri,8,0.4293812272159423
216231,Steven Gardiner,Edgar Cheung,8,0.4293812272159423
216232,Steven Gardiner,Jessica Learmonth,8,0.4293812272159423
216233,Steven Gardiner,Svetlana Romashina,8,0.4293812272159423
216234,Steven Gardiner,Adam Ondra,8,0.4293812272159423
216235,Steven Gardiner,Tatjana Schoenmaker,8,0.4293812272159423
216236,Steven Gardiner,Alexander Bublik,8,0.4293812272159423
216237,Steven Gardiner,Isaiah Jewett,8,0.4293812272159423
216238,Steven Gardiner,Oleksandr Khyzhniak,8,0.4293812272159423
216239,Steven Gardiner,Rikuya Hoshino,8,0.4293812272159423
216240,Steven Gardiner,Paul Chelimo,8,0.4293812272159423
216241,Steven Gardiner,Stanislav Pozdniakov,8,0.4293812272159423
216242,Steven Gardiner,Meisam Salehi,8,0.4293812272159423
216243,Steven Gardiner,Koki Saito,8,0.4293812272159423
216245,Steven Gardiner,Eray Samdan,8,0.4293812272159423
216246,Steven Gardiner,Kevin Sanjaya Sukamuljo,8,0.4293812272159423
216247,Steven Gardiner,Humberto Mansilla,8,0.4293812272159423
216248,Steven Gardiner,Jun Mizutani,8,0.4293812272159423
216249,Steven Gardiner,Zach Apple,8,0.4293812272159423
216250,Steven Gardiner,Chen Lijun,8,0.4293812272159423
216251,Steven Gardiner,Bekzad Nurdauletov,8,0.4293812272159423
216252,Steven Gardiner,Kelsey Plum,8,0.4293812272159423
216253,Steven Gardiner,Dallas Escobedo,8,0.4293812272159423
216254,Steven Gardiner,Kliment Kolesnikov,8,0.4293812272159423
216255,Steven Gardiner,Park Haemin,8,0.4293812272159423
216256,Steven Gardiner,Annemiek van Vleuten,8,0.4293812272159423
216257,Steven Gardiner,Katie McLaughlin,8,0.4293812272159423
216258,Steven Gardiner,Flora Duffy,8,0.4293812272159423
216259,Steven Gardiner,Zheng Saisai,8,0.4293812272159423
216260,Steven Gardiner,Katinka Hosszú,8,0.4293812272159423
216261,Steven Gardiner,Mourad Aliev,8,0.4293812272159423
216262,Steven Gardiner,Hannah Mills,8,0.4293812272159423
216263,Steven Gardiner,Sorribes Tormo,8,0.4293812272159423
216264,Steven Gardiner,Artur Dalaloyan,8,0.4293812272159423
216265,Steven Gardiner,Greysia Polii,8,0.4293812272159423
216266,Steven Gardiner,Georgii Zantaraia,8,0.4293812272159423
216267,Steven Gardiner,Reika Utsugi,8,0.4293812272159423
216268,Steven Gardiner,Bruce Springsteen,8,0.4293812272159423
216269,Steven Gardiner,Sara Sorribes Tormo,8,0.4293812272159423
216270,Steven Gardiner,Joana Heidrich,8,0.4293812272159423
216271,Steven Gardiner,Julia Grosso,8,0.4293812272159423
216272,Steven Gardiner,Yulimar Rojas,8,0.4293812272159423
216273,Steven Gardiner,,8,0.4293812272159423
216274,Steven Gardiner,Sun Yingsha,8,0.4293812272159423
216275,Steven Gardiner,Lilly King,8,0.4293812272159423
216276,Steven Gardiner,Vladislava Urazova,8,0.4293812272159423
216277,Steven Gardiner,Sarah Sponcil,8,0.4293812272159423
216278,Steven Gardiner,Miltiadis Tentoglou,8,0.4293812272159423
216279,Steven Gardiner,Karla Borger,8,0.4293812272159423
216280,Steven Gardiner,Carlos Soler,8,0.4293812272159423
216281,Steven Gardiner,Hailey Hernandez,8,0.4293812272159423
216283,Steven Gardiner,Elaine ThompsonHerah,8,0.4293812272159423
216284,Steven Gardiner,Carissa Moore,8,0.4293812272159423
216285,Steven Gardiner,Richard Andre Ordemann,8,0.4293812272159423
216286,Steven Gardiner,Katrina Lehis,8,0.4293812272159423
216287,Steven Gardiner,Julio Rodriguez,8,0.4293812272159423
216288,Steven Gardiner,Justyna SwietyErsetic,8,0.4293812272159423
216289,Steven Gardiner,Daiki Hashimoto,8,0.4293812272159423
216290,Steven Gardiner,Peres Jepchirchir,8,0.4293812272159423
216291,Steven Gardiner,Hifumi Abe,8,0.4293812272159423
216292,Steven Gardiner,Filippo Ganna,8,0.4293812272159423
216293,Steven Gardiner,Sena Irie,8,0.4293812272159423
216295,Steven Gardiner,Brad Tandy,8,0.4293812272159423
216296,Steven Gardiner,Jia Liu,8,0.4293812272159423
216297,Steven Gardiner,Mima Ito,8,0.4293812272159423
216298,Steven Gardiner,Viktor Axelsen,8,0.4293812272159423
216299,Steven Gardiner,Xie Siyi,8,0.4293812272159423
216300,Steven Gardiner,Andrew Capobianco,8,0.4293812272159423
216301,Steven Gardiner,Svetlana Kolesnichenko,8,0.4293812272159423
216302,Steven Gardiner,Sunisa Suni Lee,8,0.4293812272159423
216303,Steven Gardiner,Alex Walsh,8,0.4293812272159423
216304,Steven Gardiner,Bronte Campbell,8,0.4293812272159423
216305,Steven Gardiner,Marie Ronningen,8,0.4293812272159423
216306,Steven Gardiner,Keni Harrison,8,0.4293812272159423
216307,Steven Gardiner,Hugues Obry,8,0.4293812272159423
216308,Steven Gardiner,Wang Chilin,8,0.4293812272159423
216309,Steven Gardiner,Lukas Rohan,8,0.4293812272159423
216310,Steven Gardiner,Mohamed Sbihi,8,0.4293812272159423
216311,Steven Gardiner,Michael Hixon,8,0.4293812272159423
216312,Steven Gardiner,Nethaneel MitchellBlake,8,0.4293812272159423
216313,Steven Gardiner,Marjorie Gestring,8,0.4293812272159423
216314,Steven Gardiner,Emma McKeon,8,0.4293812272159423
216315,Steven Gardiner,Jang Woojin,8,0.4293812272159423
216316,Steven Gardiner,Rafael Bogaerts,8,0.4293812272159423
216317,Steven Gardiner,Sun Yiwen,8,0.4293812272159423
216318,Steven Gardiner,Bruna de Paula,8,0.4293812272159423
216319,Steven Gardiner,Sofia Pozdniakova,8,0.4293812272159423
216320,Steven Gardiner,Helene Naess,8,0.4293812272159423
216321,Steven Gardiner,Regan Smith,8,0.4293812272159423
216322,Steven Gardiner,De Grasse,8,0.4293812272159423
216323,Steven Gardiner,Himawari Akaho,8,0.4293812272159423
216324,Steven Gardiner,Hansle Parchment,8,0.4293812272159423
216325,Steven Gardiner,Kyle Blignaut,8,0.4293812272159423
216326,Steven Gardiner,Andre De Grasse,8,0.4293812272159423
216327,Steven Gardiner,Shannon Miller,8,0.4293812272159423
216328,Steven Gardiner,Mohamed Tindouft,8,0.4293812272159423
216329,Steven Gardiner,Jasmine CamachoQuinn,8,0.4293812272159423
216330,Steven Gardiner,Connor Fields,8,0.4293812272159423
216331,Steven Gardiner,Imam Khataev,8,0.4293812272159423
216332,Steven Gardiner,Sifan Hassan,8,0.4293812272159423
216333,Steven Gardiner,Pawel Kolodzinski,8,0.4293812272159423
216334,Steven Gardiner,Natalia Partyka,8,0.4293812272159423
216335,Steven Gardiner,Adrienne Lyle,8,0.4293812272159423
216336,Steven Gardiner,Denis Ablyazin,8,0.4293812272159423
216337,Steven Gardiner,Grant Holloway,8,0.4293812272159423
216338,Steven Gardiner,Simone Consonni,8,0.4293812272159423
216339,Steven Gardiner,Anastasiya Savchuk,8,0.4293812272159423
216340,Steven Gardiner,Caeleb Dressel,8,0.4293812272159423
216341,Steven Gardiner,Merlene Ottey,8,0.4293812272159423
216342,Steven Gardiner,Sergei Semenov,8,0.4293812272159423
216343,Steven Gardiner,Maksim Nedasekau,8,0.4293812272159423
216344,Steven Gardiner,Lee Yang,8,0.4293812272159423
216345,Steven Gardiner,Neha Goyal,8,0.4293812272159423
216346,Steven Gardiner,Dusan Domovic Bulut,8,0.4293812272159423
216347,Steven Gardiner,Matty Lee,8,0.4293812272159423
216348,Steven Gardiner,Eleanor Harvey,8,0.4293812272159423
216349,Steven Gardiner,Blake Pieroni,8,0.4293812272159423
216350,Steven Gardiner,Haleigh Washington,8,0.4293812272159423
216351,Steven Gardiner,Anastasija Zolotic,8,0.4293812272159423
216352,Steven Gardiner,Choi Hyojoo,8,0.4293812272159423
216354,Steven Gardiner,Dan Gable,8,0.4293812272159423
216355,Steven Gardiner,,8,0.4293812272159423
216356,Steven Gardiner,Saya Sakakibara,8,0.4293812272159423
216357,Steven Gardiner,Ryan Crouser,8,0.4293812272159423
216358,Steven Gardiner,Zhong Tianshi,8,0.4293812272159423
216359,Steven Gardiner,Alex Yee,8,0.4293812272159423
216360,Steven Gardiner,Timo Boll,8,0.4293812272159423
216361,Steven Gardiner,Joe Ryan,8,0.4293812272159423
216362,Steven Gardiner,Hebert Sousa,8,0.4293812272159423
216363,Steven Gardiner,Adrian Gavira Collado,8,0.4293812272159423
216364,Steven Gardiner,Valarie Allman,8,0.4293812272159423
216365,Steven Gardiner,Lamont Marcell Jacobs,8,0.4293812272159423
216366,Steven Gardiner,Marta Fiedina,8,0.4293812272159423
216661,Manuel Locatelli,Giorgio Chiellini,12,0.1277618507454078
216667,Manuel Locatelli,Leonardo Bonucci,10,0.1292800789358192
216669,Manuel Locatelli,Leonardo Spinazzola,10,0.1292800789358192
216718,Giorgio Chiellini,Leonardo Bonucci,12,0.1309116097913933
216720,Giorgio Chiellini,Leonardo Spinazzola,12,0.1166501459465961
216841,Leonardo Bonucci,Leonardo Spinazzola,10,0.1292800789358192
216860,Leonardo Bonucci,Marco Verratti,8,0.1483685173849712
216981,Carli Lloyd,Vlatko Andonovski,6,0.1718135146801943
216982,Carli Lloyd,CNNCarli Lloyd,6,0.1807227445269241
216985,Carli Lloyd,Momiji Nishiya,10,0.3817977481461653
216988,Carli Lloyd,Trayvon Bromell,8,0.245947892911604
216990,Carli Lloyd,Vera Caslavska,8,0.245947892911604
216991,Carli Lloyd,Katie Ledeckys,8,0.245947892911604
216992,Carli Lloyd,Sue Bird,14,0.3248927901387986
216993,Carli Lloyd,Yoshinobu Yamamoto,8,0.245947892911604
216996,Carli Lloyd,Carissa Moore,14,0.3248927901387986
216999,Carli Lloyd,Hayato Sakamato,8,0.245947892911604
217000,Carli Lloyd,Seiyka Suzuki,8,0.245947892911604
217006,Carli Lloyd,Pita Taufatofua,10,0.3771847939128464
217024,Carli Lloyd,Caeleb Dressel,10,0.382877327680814
217029,Carli Lloyd,Quan Hongchan,8,0.4293812272159423
217030,Carli Lloyd,Nikita Nagornyy,8,0.4293812272159423
217031,Carli Lloyd,Italo Ferreira,8,0.4293812272159423
217032,Carli Lloyd,Keegan Palmer,8,0.4293812272159423
217033,Carli Lloyd,Peter McGrail,8,0.4293812272159423
217034,Carli Lloyd,Selemon Barega,8,0.4293812272159423
217035,Carli Lloyd,Fan Yilin,8,0.4293812272159423
217036,Carli Lloyd,Karol Zalewski,8,0.4293812272159423
217037,Carli Lloyd,Navneet Kaur,8,0.4293812272159423
217038,Carli Lloyd,Shoichiro Mukai,8,0.4293812272159423
217039,Carli Lloyd,Ziad Elsissy,8,0.4293812272159423
217040,Carli Lloyd,Evgeny Rylov,8,0.4293812272159423
217041,Carli Lloyd,Malaika Mihambo,8,0.4293812272159423
217042,Carli Lloyd,Neeraj Chopra,8,0.4293812272159423
217043,Carli Lloyd,Erik Heil,8,0.4293812272159423
217044,Carli Lloyd,,8,0.4293812272159423
217045,Carli Lloyd,Nahid Kiyani Chandeh,8,0.4293812272159423
217046,Carli Lloyd,Bruno Fratus,8,0.4293812272159423
217047,Carli Lloyd,Yasemin Anagoz,8,0.4293812272159423
217048,Carli Lloyd,Saleh Elsharabaty,8,0.4293812272159423
217049,Carli Lloyd,Cecile CanqueteauLandi,8,0.4293812272159423
217050,Carli Lloyd,Mara Navarria,8,0.4293812272159423
217051,Carli Lloyd,Thomas Ploessel,8,0.4293812272159423
217052,Carli Lloyd,Daniele Garozzo,8,0.4293812272159423
217053,Carli Lloyd,Natalia Kaczmarek,8,0.4293812272159423
217054,Carli Lloyd,Katie Nageotte,8,0.4293812272159423
217055,Carli Lloyd,Hidilyn Diaz,8,0.4293812272159423
217056,Carli Lloyd,Jacquelyn Young,8,0.4293812272159423
217057,Carli Lloyd,Lamjed Maafi,8,0.4293812272159423
217058,Carli Lloyd,Wang Zongyuan,8,0.4293812272159423
217059,Carli Lloyd,Johnny Hooper,8,0.4293812272159423
217060,Carli Lloyd,,8,0.4293812272159423
217061,Carli Lloyd,Mutaz Essa Barshim,8,0.4293812272159423
217062,Carli Lloyd,LiShan Chantal Liew,8,0.4293812272159423
217064,Carli Lloyd,Vladimir Vujasinović,8,0.4293812272159423
217065,Carli Lloyd,Lois Toulson,8,0.4293812272159423
217066,Carli Lloyd,Cao Yuan,8,0.4293812272159423
217067,Carli Lloyd,Anita Wlodarczyk,8,0.4293812272159423
217069,Carli Lloyd,,8,0.4293812272159423
217070,Carli Lloyd,Cate Campbell,8,0.4293812272159423
217071,Carli Lloyd,Kiran Badloe,8,0.4293812272159423
217072,Carli Lloyd,Sakura Yosozumi,8,0.4293812272159423
217073,Carli Lloyd,Maki Takada,8,0.4293812272159423
217075,Carli Lloyd,Thibaut Vervoort,8,0.4293812272159423
217076,Carli Lloyd,Marlen Reusser,8,0.4293812272159423
217077,Carli Lloyd,Liu Shiying,8,0.4293812272159423
217078,Carli Lloyd,Juan Miguel Echevarria,8,0.4293812272159423
217079,Carli Lloyd,Meriem Mebarki,8,0.4293812272159423
217080,Carli Lloyd,Anna Baranchuk,8,0.4293812272159423
217081,Carli Lloyd,Filippo Tortu,8,0.4293812272159423
217082,Carli Lloyd,Kokona Hiraki,8,0.4293812272159423
217083,Carli Lloyd,Akzhol Makhmudov,8,0.4293812272159423
217084,Carli Lloyd,John Lennon,8,0.4293812272159423
217085,Carli Lloyd,,8,0.4293812272159423
217086,Carli Lloyd,Jordyn Poulter,8,0.4293812272159423
217087,Carli Lloyd,Shericka Jackson,8,0.4293812272159423
217089,Carli Lloyd,Bobby Finke,8,0.4293812272159423
217090,Carli Lloyd,Stefanie Dolson,8,0.4293812272159423
217091,Carli Lloyd,Delaney Schnell,8,0.4293812272159423
217092,Carli Lloyd,Hiromi Uehara,8,0.4293812272159423
217093,Carli Lloyd,Evangelia Platanioti,8,0.4293812272159423
217094,Carli Lloyd,Kajetan Duszynski,8,0.4293812272159423
217095,Carli Lloyd,Charlotte Worthington,8,0.4293812272159423
217096,Carli Lloyd,Megumi Murakami,8,0.4293812272159423
217097,Carli Lloyd,Esther Qin,8,0.4293812272159423
217098,Carli Lloyd,Anna Kiesenhofer,8,0.4293812272159423
217099,Carli Lloyd,Nijel Amos,8,0.4293812272159423
217100,Carli Lloyd,Gianmarco Tamberi,8,0.4293812272159423
217101,Carli Lloyd,Kang Youngmi,8,0.4293812272159423
217102,Carli Lloyd,Jessica Parratto,8,0.4293812272159423
217103,Carli Lloyd,Chase Kalisz,8,0.4293812272159423
217104,Carli Lloyd,Annika Schleu,8,0.4293812272159423
217105,Carli Lloyd,Endy Miyem,8,0.4293812272159423
217106,Carli Lloyd,Benjamin Proud,8,0.4293812272159423
217107,Carli Lloyd,Ryu Seungmin,8,0.4293812272159423
217108,Carli Lloyd,,8,0.4293812272159423
217109,Carli Lloyd,Yu Yiting,8,0.4293812272159423
217110,Carli Lloyd,Nafissatou Thiam,8,0.4293812272159423
217111,Carli Lloyd,Kristian Blummenfelt,8,0.4293812272159423
217112,Carli Lloyd,Kuo Hsingchun,8,0.4293812272159423
217113,Carli Lloyd,,8,0.4293812272159423
217114,Carli Lloyd,Allisha Gray,8,0.4293812272159423
217116,Carli Lloyd,Nesthy Petecio,8,0.4293812272159423
217117,Carli Lloyd,Eduard Trippel,8,0.4293812272159423
217118,Carli Lloyd,Ysaora Thibus,8,0.4293812272159423
217119,Carli Lloyd,Iakobi Kajaia,8,0.4293812272159423
217120,Carli Lloyd,Nicholas Kipkorir Kimeli,8,0.4293812272159423
217121,Carli Lloyd,Gable Steveson,8,0.4293812272159423
217122,Carli Lloyd,Alessandro Velotto,8,0.4293812272159423
217123,Carli Lloyd,Daniel Jervis,8,0.4293812272159423
